Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Glycosphingolipid biosynthesis - globo series_Homo sapiens_hsa00603,2/14,0.0005467878206419363,0.16020883144808734,0,0,57.14285714285714,429.22569869962416,ST8SIA1;NAGA,KEGG_2016
Cytosolic DNA-sensing pathway_Homo sapiens_hsa04623,3/64,0.0005501762524487967,0.08060082098374871,0,0,18.75,140.7238476014243,IL33;TMEM173;IKBKE,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,5/397,0.0030580793808229452,0.29867241952704104,0,0,5.037783375314862,29.168605609070486,SHH;GNGT2;ITGA3;CKS2;EGFR,KEGG_2016
ABC transporters_Homo sapiens_hsa02010,2/44,0.005418765891608996,0.3969246015603589,0,0,18.181818181818183,94.87067608603964,ABCA1;ABCA8,KEGG_2016
Amino sugar and nucleotide sugar metabolism_Homo sapiens_hsa00520,2/48,0.0064203200925442745,0.3762307574230945,0,0,16.666666666666664,84.13812173119021,GALE;UAP1,KEGG_2016
Influenza A_Homo sapiens_hsa05164,3/175,0.009549634191276187,0.4663404696739872,0,0,6.857142857142858,31.894302375782036,IL33;HLA-DMB;IKBKE,KEGG_2016
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622,2/70,0.013274200561286012,0.5556201092081146,0,0,11.428571428571427,49.393519257595045,TMEM173;IKBKE,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,3/227,0.01912018615918733,0.700276818080236,0,0,5.286343612334802,20.918117894522172,GNGT2;SHOC2;EGFR,KEGG_2016
Small cell lung cancer_Homo sapiens_hsa05222,2/86,0.01958805304527884,0.6376999491407443,0,0,9.30232558139535,36.58451569391597,ITGA3;CKS2,KEGG_2016
Gap junction_Homo sapiens_hsa04540,2/88,0.020450527887125446,0.5992004670927755,0,0,9.090909090909092,35.3613325752284,ITPR3;EGFR,KEGG_2016
GnRH signaling pathway_Homo sapiens_hsa04912,2/91,0.02177361021578966,0.5799697993842154,0,0,8.791208791208794,33.644453477303514,ITPR3;EGFR,KEGG_2016
Circadian entrainment_Homo sapiens_hsa04713,2/95,0.023591646713008625,0.576029373909294,0,0,8.421052631578947,31.55252701006552,GNGT2;ITPR3,KEGG_2016
Estrogen signaling pathway_Homo sapiens_hsa04915,2/99,0.02547007517623281,0.5740563097412473,0,0,8.080808080808081,29.65859424998095,ITPR3;EGFR,KEGG_2016
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723,2/101,0.026431519205023568,0.5531739376479933,0,0,7.920792079207921,28.77780650844824,GNGT2;ITPR3,KEGG_2016
Cholinergic synapse_Homo sapiens_hsa04725,2/111,0.03145448478079644,0.6144109360515572,0,0,7.207207207207206,24.93126995069449,GNGT2;ITPR3,KEGG_2016
Serotonergic synapse_Homo sapiens_hsa04726,2/112,0.03197607762407203,0.585561921490819,0,0,7.142857142857142,24.591194500022358,GNGT2;ITPR3,KEGG_2016
Glutamatergic synapse_Homo sapiens_hsa04724,2/114,0.033029530179354116,0.5692736672088681,0,0,7.0175438596491215,23.932303605185318,GNGT2;ITPR3,KEGG_2016
Glycosphingolipid biosynthesis - ganglio series_Homo sapiens_hsa00604,1/15,0.036863278593606316,0.6000522571070364,0,0,26.666666666666664,88.01438356002838,ST8SIA1,KEGG_2016
Oocyte meiosis_Homo sapiens_hsa04114,2/123,0.037935614638327717,0.5850071099489484,0,0,6.504065040650407,21.280422165306522,ITPR3;ANAPC10,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,2/129,0.041351953471259945,0.6058061183539583,0,0,6.201550387596898,19.755879790860195,GNGT2;ITPR3,KEGG_2016
Hepatitis C_Homo sapiens_hsa05160,2/133,0.04369185304054307,0.6096053781371011,0,0,6.015037593984963,18.83063833707597,IKBKE;EGFR,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,2/142,0.04913219876441706,0.6543515562715544,0,0,5.633802816901407,16.97600382983059,CD274;HLA-DMB,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,3/341,0.05350597916073605,0.6816196475693765,0,0,3.5190615835777126,10.303678139511216,GNGT2;ITGA3;EGFR,KEGG_2016
Histidine metabolism_Homo sapiens_hsa00340,1/24,0.05833855301300996,0.7122165013671632,0,0,16.666666666666664,47.358201958447005,ALDH1B1,KEGG_2016
Oxytocin signaling pathway_Homo sapiens_hsa04921,2/158,0.05936997225305081,0.6958160748057556,0,0,5.063291139240506,14.298565559777506,ITPR3;EGFR,KEGG_2016
Glycosphingolipid biosynthesis - lacto and neolacto series_Homo sapiens_hsa00601,1/26,0.06304672495404354,0.7104880927513368,0,0,15.384615384615385,42.521217870025744,ST8SIA1,KEGG_2016
Dorso-ventral axis formation_Homo sapiens_hsa04320,1/27,0.06539215225886763,0.7096259485869708,0,0,14.814814814814813,40.405229981642435,EGFR,KEGG_2016
Ascorbate and aldarate metabolism_Homo sapiens_hsa00053,1/27,0.06539215225886763,0.6842821647088647,0,0,14.814814814814813,40.405229981642435,ALDH1B1,KEGG_2016
Galactose metabolism_Homo sapiens_hsa00052,1/30,0.0723939657090184,0.7314286880255997,0,0,13.333333333333332,35.00843106166004,GALE,KEGG_2016
Calcium signaling pathway_Homo sapiens_hsa04020,2/180,0.07451958870561043,0.7278079830247951,0,0,4.4444444444444455,11.540858900054953,ITPR3;EGFR,KEGG_2016
beta-Alanine metabolism_Homo sapiens_hsa00410,1/31,0.07471646000262762,0.7061910574441902,0,0,12.903225806451614,33.47167565190146,ALDH1B1,KEGG_2016
Asthma_Homo sapiens_hsa05310,1/31,0.07471646000262762,0.6841225868990592,0,0,12.903225806451614,33.47167565190146,HLA-DMB,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,2/185,0.07812039335831501,0.6936144016359485,0,0,4.3243243243243255,11.024882757524948,HLA-DMB;IKBKE,KEGG_2016
Pentose and glucuronate interconversions_Homo sapiens_hsa00040,1/36,0.08624372197430759,0.7432179570138859,0,0,11.111111111111109,27.22864460470639,ALDH1B1,KEGG_2016
