Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Endocytosis_Homo sapiens_hsa04144,4/259,0.007161284352626002,1.0,0,0,5.235259472547608,25.857291722990205,SH3KBP1;CBLB;ARFGAP3;EPN1,KEGG_2016
Spliceosome_Homo sapiens_hsa03040,3/134,0.007272718422961816,1.0,0,0,7.5891727801669635,37.366241846320136,SRSF2;DHX38;HNRNPC,KEGG_2016
Chronic myeloid leukemia_Homo sapiens_hsa05220,2/73,0.019662263458157442,1.0,0,0,9.287206872533083,36.48993768999461,CBLB;GAB2,KEGG_2016
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666,2/93,0.030832078851918483,1.0,0,0,7.289958082741026,25.36321931724648,MARCKS;GAB2,KEGG_2016
Measles_Homo sapiens_hsa05162,2/136,0.06108204053474928,1.0,0,0,4.985044865403789,13.935879320107718,CBLB;ADAR,KEGG_2016
Insulin signaling pathway_Homo sapiens_hsa04910,2/139,0.06346389525416937,1.0,0,0,4.877453969028168,13.448526342934475,PRKAR1B;CBLB,KEGG_2016
Prion diseases_Homo sapiens_hsa05020,1/35,0.09831528761952092,1.0,0,0,9.685230024213075,22.46562463811317,NCAM1,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,2/185,0.1034912880004684,1.0,0,0,3.664681630783326,8.3124795006067,SP100;SRSF2,KEGG_2016
Cytosolic DNA-sensing pathway_Homo sapiens_hsa04623,1/64,0.17252585412465546,1.0,0,0,5.296610169491527,9.307246688336576,ADAR,KEGG_2016
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664,1/68,0.1822787126862081,1.0,0,0,4.985044865403789,8.485634969586433,GAB2,KEGG_2016
Bile secretion_Homo sapiens_hsa04976,1/71,0.1895191136868357,1.0,0,0,4.774409166865602,7.941109552462598,SLC4A2,KEGG_2016
Gastric acid secretion_Homo sapiens_hsa04971,1/74,0.1966964826946481,1.0,0,0,4.580852038479159,7.44889342794187,SLC4A2,KEGG_2016
Adherens junction_Homo sapiens_hsa04520,1/74,0.1966964826946481,1.0,0,0,4.580852038479159,7.44889342794187,CTNND1,KEGG_2016
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412,1/74,0.1966964826946481,1.0,0,0,4.580852038479159,7.44889342794187,CACNB2,KEGG_2016
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100,1/78,0.20616918985445515,1.0,0,0,4.34593654932638,6.862486472446549,CBLB,KEGG_2016
Cardiac muscle contraction_Homo sapiens_hsa04260,1/78,0.20616918985445515,1.0,0,0,4.34593654932638,6.862486472446549,CACNB2,KEGG_2016
Aldosterone synthesis and secretion_Homo sapiens_hsa04925,1/81,0.21320157381374294,1.0,0,0,4.1849759363883665,6.4679523115802775,DAGLA,KEGG_2016
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410,1/83,0.2178557685807148,1.0,0,0,4.084133142740454,6.2239005397995975,CACNB2,KEGG_2016
ErbB signaling pathway_Homo sapiens_hsa04012,1/87,0.2270831108461667,1.0,0,0,3.896356906292616,5.7761122206634425,CBLB,KEGG_2016
Salivary secretion_Homo sapiens_hsa04970,1/89,0.23165656691039505,1.0,0,0,3.8087983241287375,5.57036495565046,SLC4A2,KEGG_2016
Dilated cardiomyopathy_Homo sapiens_hsa05414,1/90,0.2339333082398478,1.0,0,0,3.7664783427495294,5.471635449223412,CACNB2,KEGG_2016
NF-kappa B signaling pathway_Homo sapiens_hsa04064,1/93,0.2407238138101791,1.0,0,0,3.644979041370513,5.190832890250203,ERC1,KEGG_2016
Pancreatic secretion_Homo sapiens_hsa04972,1/96,0.2474551387592752,1.0,0,0,3.5310734463276834,4.93123577309607,SLC4A2,KEGG_2016
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723,1/101,0.2585438762761898,1.0,0,0,3.356267830172848,4.539989479083723,DAGLA,KEGG_2016
T cell receptor signaling pathway_Homo sapiens_hsa04660,1/104,0.2651198532223392,1.0,0,0,3.259452411994785,4.327161926112463,CBLB,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,1/118,0.2950574477356529,1.0,0,0,2.8727377190462517,3.5064211534454417,CTNND1,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,1/120,0.2992351841216251,1.0,0,0,2.824858757062147,3.4082639712035525,GAB2,KEGG_2016
Osteoclast differentiation_Homo sapiens_hsa04380,1/132,0.3237952809090913,1.0,0,0,2.5680534155110433,2.895849542723564,GAB2,KEGG_2016
Ubiquitin mediated proteolysis_Homo sapiens_hsa04120,1/137,0.3337770947455803,1.0,0,0,2.4743288383026103,2.715036223690527,CBLB,KEGG_2016
Tight junction_Homo sapiens_hsa04530,1/139,0.3377291357802936,1.0,0,0,2.438726984514084,2.647265158399075,EPB41L1,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,1/142,0.3436140225959197,1.0,0,0,2.3872045834328004,2.5500985411556654,NCAM1,KEGG_2016
