Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100,5/78,5.904453339874313e-05,0.01730004828583174,0,0,12.094823415578132,117.7699394703777,SEPT9;SHC1;PXN;PIK3R2;PTK2,KEGG_2016
Insulin signaling pathway_Homo sapiens_hsa04910,6/139,9.757507926640784e-05,0.014294749112528747,0,0,8.144427853943261,75.21288257798852,PYGB;SHC1;IRS2;PIK3R2;PRKAB1;CALM2,KEGG_2016
VEGF signaling pathway_Homo sapiens_hsa04370,4/61,0.00030836232504198976,0.030116720412434333,0,0,12.372409526755336,100.02146719922087,PXN;HSPB1;PIK3R2;PTK2,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,5/118,0.000413918284120357,0.030319514311816155,0,0,7.994883274704188,62.27887739824926,RASSF5;PXN;PTK2B;PIK3R2;PTK2,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,6/211,0.0009124050335685664,0.053466934967118,0,0,5.365286595725656,37.553929450371896,FARP2;RASSF5;ARAP3;PIK3R2;SIPA1L2;CALM2,KEGG_2016
ABC transporters_Homo sapiens_hsa02010,3/44,0.001636443040536291,0.07991296847952219,0,0,12.864493996569465,82.52869129874941,ABCA1;ABCC3;ABCD3,KEGG_2016
Insulin resistance_Homo sapiens_hsa04931,4/109,0.002707342221427305,0.11332161012545718,0,0,6.924009001211702,40.933272324193055,PYGB;IRS2;PIK3R2;PRKAB1,KEGG_2016
Chemokine signaling pathway_Homo sapiens_hsa04062,5/187,0.003204897708443665,0.11737937857174925,0,0,5.0448996064978315,28.97323733912352,SHC1;PXN;PTK2B;PIK3R2;PTK2,KEGG_2016
Neurotrophin signaling pathway_Homo sapiens_hsa04722,4/120,0.0038244169612506795,0.12450601884960548,0,0,6.289308176100628,35.008485860083184,SHC1;PIK3R2;CALM2;SH2B3,KEGG_2016
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213,3/64,0.004768802737103872,0.13972592019714344,0,0,8.84433962264151,47.27883258341395,IRS2;PIK3R2;PRKAB1,KEGG_2016
Glioma_Homo sapiens_hsa05214,3/65,0.004980505798943516,0.1326625635536773,0,0,8.708272859216256,46.1732118465905,SHC1;PIK3R2;CALM2,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,5/227,0.007227090229711087,0.17646145310877906,0,0,4.1559305128418265,20.488399890590905,SHC1;RASSF5;PIK3R2;RIN1;CALM2,KEGG_2016
Circadian rhythm_Homo sapiens_hsa04710,2/30,0.01098847209547699,0.247663255690366,0,0,12.578616352201257,56.74098801296743,PER2;PRKAB1,KEGG_2016
ErbB signaling pathway_Homo sapiens_hsa04012,3/87,0.011115017472276712,0.2326214370983626,0,0,6.506180871828238,29.274288611662282,SHC1;PIK3R2;PTK2,KEGG_2016
Longevity regulating pathway - mammal_Homo sapiens_hsa04211,3/94,0.013688063679900631,0.2673735105473923,0,0,6.0216780409474095,25.840412024248373,IRS2;PIK3R2;PRKAB1,KEGG_2016
Transcriptional misregulation in cancer_Homo sapiens_hsa05202,4/180,0.01548666212183454,0.28359950010609497,0,0,4.19287211740042,17.474952342873994,PER2;PML;PTK2;DUSP6,KEGG_2016
Estrogen signaling pathway_Homo sapiens_hsa04915,3/99,0.015716391424097708,0.27087662866239,0,0,5.717552887364207,23.74528914526521,SHC1;PIK3R2;CALM2,KEGG_2016
Amoebiasis_Homo sapiens_hsa05146,3/100,0.016141267057155385,0.26274395820814045,0,0,5.660377358490566,23.35684593430653,HSPB1;PIK3R2;PTK2,KEGG_2016
Glucagon signaling pathway_Homo sapiens_hsa04922,3/101,0.01657256966822367,0.2555664690941861,0,0,5.604334018307491,22.97780523078135,PYGB;PRKAB1;CALM2,KEGG_2016
Focal adhesion_Homo sapiens_hsa04510,4/202,0.022587719985469545,0.3309100977871288,0,0,3.7362226788716613,14.161587460691669,SHC1;PXN;PIK3R2;PTK2,KEGG_2016
Type II diabetes mellitus_Homo sapiens_hsa04930,2/48,0.026792300893963804,0.3738163886633997,0,0,7.861635220125786,28.45629491206077,IRS2;PIK3R2,KEGG_2016
Regulation of actin cytoskeleton_Homo sapiens_hsa04810,4/214,0.02717618136556066,0.3619373245504215,0,0,3.5267148651031563,12.71526846907436,PXN;MYH14;PIK3R2;PTK2,KEGG_2016
AMPK signaling pathway_Homo sapiens_hsa04152,3/124,0.028277701186662695,0.36023332381270295,0,0,4.564820450395618,16.276696875493506,IRS2;PIK3R2;PRKAB1,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,3/133,0.033788760360892955,0.4125044494059015,0,0,4.255922825932756,14.417479353792652,IRS2;PIK3R2;PRKAB1,KEGG_2016
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650,3/135,0.03508387897784426,0.4111830616203347,0,0,4.19287211740042,14.04617837482615,SHC1;PTK2B;PIK3R2,KEGG_2016
Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923,2/56,0.03559579031761306,0.4011371755023318,0,0,6.738544474393531,22.47660308370234,IRS2;PIK3R2,KEGG_2016
Non-small cell lung cancer_Homo sapiens_hsa05223,2/56,0.03559579031761306,0.3862802430763195,0,0,6.738544474393531,22.47660308370234,RASSF5;PIK3R2,KEGG_2016
Acute myeloid leukemia_Homo sapiens_hsa05221,2/57,0.036765100236213474,0.384720513186091,0,0,6.6203243958953975,21.868296901254368,PIK3R2;PML,KEGG_2016
mTOR signaling pathway_Homo sapiens_hsa04150,2/60,0.04036033447033667,0.40777855171753946,0,0,6.289308176100628,20.188099348158588,RRAGD;PIK3R2,KEGG_2016
Phospholipase D signaling pathway_Homo sapiens_hsa04072,3/144,0.0412253697255301,0.40263444431934403,0,0,3.930817610062893,12.534203781832135,SHC1;PTK2B;PIK3R2,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,3/146,0.04265918108493022,0.4031980663833728,0,0,3.876970793486689,12.229953847678564,PTK2B;PIK3R2;DDB2,KEGG_2016
