Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100,4/78,0.0022548730667756285,0.6606778085652592,0,0,7.274049827241316,44.332872138861845,ARHGAP10;ARPC1B;GAB1;CTNNB1,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,6/211,0.0038707023069960967,0.5670578879749282,0,0,4.033477866290209,22.403224014234105,MAGI1;NGFR;DOCK4;CTNNB1;ADCY8;SIPA1L3,KEGG_2016
Lysine degradation_Homo sapiens_hsa00310,3/52,0.0058901902744218785,0.5752752501352033,0,0,8.183306055646481,42.01691470691292,KMT2D;KMT2B;SETD1A,KEGG_2016
Tight junction_Homo sapiens_hsa04530,4/139,0.016956366752879468,1.0,0,0,4.081840910250524,16.642122132942163,MAGI1;TJP1;CTNNB1;SHROOM1,KEGG_2016
Circadian rhythm_Homo sapiens_hsa04710,2/30,0.01886842265993425,1.0,0,0,9.456264775413713,37.54388191890408,PRKAA1;CRY2,KEGG_2016
Oxytocin signaling pathway_Homo sapiens_hsa04921,4/158,0.02571738546484901,1.0,0,0,3.590986623574828,13.145122680876447,PRKAA1;NOS3;ADCY8;PPP1R12C,KEGG_2016
Longevity regulating pathway - mammal_Homo sapiens_hsa04211,3/94,0.02887136822538545,1.0,0,0,4.5269352648257115,16.0475549741731,PRKAA1;ADCY8;APPL1,KEGG_2016
HIF-1 signaling pathway_Homo sapiens_hsa04066,3/103,0.036406637972998264,1.0,0,0,4.1313778145011355,13.687271882130945,CDKN1B;NOS3;HMOX1,KEGG_2016
Mineral absorption_Homo sapiens_hsa04978,2/51,0.05026853985666334,1.0,0,0,5.56250869141983,16.633991643541826,HMOX1;CLCN2,KEGG_2016
Vascular smooth muscle contraction_Homo sapiens_hsa04270,3/120,0.05310044816769231,1.0,0,0,3.546099290780142,10.409822378369954,CALD1;ADCY8;PPP1R12C,KEGG_2016
Neurotrophin signaling pathway_Homo sapiens_hsa04722,3/120,0.05310044816769231,1.0,0,0,3.546099290780142,10.409822378369954,NGFR;KIDINS220;GAB1,KEGG_2016
Proteoglycans in cancer_Homo sapiens_hsa05205,4/203,0.05571779443294142,1.0,0,0,2.7949551060336093,8.070309090997348,GAB1;CTNNB1;PPP1R12C;CD44,KEGG_2016
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130,2/55,0.057500675294587064,1.0,0,0,5.157962604771115,14.730927592490563,ARPC1B;CTNNB1,KEGG_2016
Colorectal cancer_Homo sapiens_hsa05210,2/62,0.07095183101227008,1.0,0,0,4.575611988103409,12.105944033996208,CTNNB1;APPL1,KEGG_2016
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213,2/64,0.07496631612208736,1.0,0,0,4.4326241134751765,11.483671918004694,PRKAA1;ADCY8,KEGG_2016
Shigellosis_Homo sapiens_hsa05131,2/65,0.07700031846437673,1.0,0,0,4.364429896344791,11.190161358367746,ARPC1B;CD44,KEGG_2016
Adherens junction_Homo sapiens_hsa04520,2/74,0.0960480951351002,1.0,0,0,3.8336208548974513,8.98181415364294,TJP1;CTNNB1,KEGG_2016
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412,2/74,0.0960480951351002,1.0,0,0,3.8336208548974513,8.98181415364294,LMNA;CTNNB1,KEGG_2016
Endocytosis_Homo sapiens_hsa04144,4/259,0.11097100269670776,1.0,0,0,2.1906404885128294,4.816093209046731,ACAP3;ARPC1B;GBF1;AP2A1,KEGG_2016
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410,2/83,0.11626721338702485,1.0,0,0,3.4179270272579685,7.354914717012114,PRKAA1;LMNA,KEGG_2016
Insulin secretion_Homo sapiens_hsa04911,2/85,0.12089739058028268,1.0,0,0,3.3375052148518978,7.051524755557617,RIMS2;ADCY8,KEGG_2016
Salmonella infection_Homo sapiens_hsa05132,2/86,0.12322947256287548,1.0,0,0,3.2986970146792016,6.906505133249293,TJP1;ARPC1B,KEGG_2016
ErbB signaling pathway_Homo sapiens_hsa04012,2/87,0.12557252137402378,1.0,0,0,3.2607809570392114,6.76570254423368,CDKN1B;GAB1,KEGG_2016
Gap junction_Homo sapiens_hsa04540,2/88,0.1279262694713805,1.0,0,0,3.2237266279819474,6.628952936107267,TJP1;ADCY8,KEGG_2016
Prostate cancer_Homo sapiens_hsa05215,2/89,0.1302904525007899,1.0,0,0,3.187504980476532,6.496100313158162,CDKN1B;CTNNB1,KEGG_2016
Arginine biosynthesis_Homo sapiens_hsa00220,1/20,0.1320025081276732,1.0,0,0,7.092198581560284,14.361236564603274,NOS3,KEGG_2016
Dilated cardiomyopathy_Homo sapiens_hsa05414,2/90,0.13266480920438534,1.0,0,0,3.1520882584712373,6.366996259844898,LMNA;ADCY8,KEGG_2016
Transcriptional misregulation in cancer_Homo sapiens_hsa05202,3/180,0.13446217809277367,1.0,0,0,2.364066193853428,4.743433388313561,NGFR;CDKN1B;BMP2K,KEGG_2016
Calcium signaling pathway_Homo sapiens_hsa04020,3/180,0.13446217809277367,1.0,0,0,2.364066193853428,4.743433388313561,NOS3;PHKA1;ADCY8,KEGG_2016
