Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Vascular smooth muscle contraction_Homo sapiens_hsa04270,4/120,0.01010688474599924,1.0,0,0,4.761904761904762,21.878754425421423,ARHGEF11;PRKCH;PPP1R12A;GNAS,KEGG_2016
Axon guidance_Homo sapiens_hsa04360,4/127,0.01225032616200267,1.0,0,0,4.499437570303712,19.807436296406067,SEMA6D;NFATC3;NFATC2;PAK2,KEGG_2016
B cell receptor signaling pathway_Homo sapiens_hsa04662,3/73,0.014616763319930996,1.0,0,0,5.870841487279843,24.807746984241945,INPP5D;NFATC3;NFATC2,KEGG_2016
Adherens junction_Homo sapiens_hsa04520,3/74,0.015157852222133034,1.0,0,0,5.791505791505792,24.261987931311197,PARD3;PTPRJ;CTNNA2,KEGG_2016
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412,3/74,0.015157852222133034,0.8882501402169958,0,0,5.791505791505792,24.261987931311197,CDH2;LMNA;CTNNA2,KEGG_2016
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100,3/78,0.01743449597676331,0.8513845535319415,0,0,5.494505494505495,22.2489258679966,DNM3;ARHGEF26;CTNNA2,KEGG_2016
Oxytocin signaling pathway_Homo sapiens_hsa04921,4/158,0.025137541112297136,1.0,0,0,3.6166365280289328,13.321493267226222,PPP1R12A;GNAS;NFATC3;NFATC2,KEGG_2016
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666,3/93,0.02758391214707469,1.0,0,0,4.6082949308755765,16.546186955895212,INPP5D;AMPH;DOCK2,KEGG_2016
cGMP-PKG signaling pathway_Homo sapiens_hsa04022,4/167,0.029981481905345508,0.9760637998073592,0,0,3.421727972626176,12.00060002645423,PPP1R12A;NFATC3;NFATC2;MEF2D,KEGG_2016
T cell receptor signaling pathway_Homo sapiens_hsa04660,3/104,0.036641172073090915,1.0,0,0,4.1208791208791204,13.626027819203731,NFATC3;NFATC2;PAK2,KEGG_2016
Endocrine and other factor-regulated calcium reabsorption_Homo sapiens_hsa04961,2/47,0.04284533315298391,1.0,0,0,6.0790273556231,19.149900006799548,DNM3;GNAS,KEGG_2016
